Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,26
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,62
2020-03-30,71
2020-03-31,89
2020-04-01,107
2020-04-02,122
2020-04-03,143
2020-04-04,157
2020-04-05,166
2020-04-06,190
2020-04-07,212
2020-04-08,237
2020-04-09,265
2020-04-10,294
2020-04-11,314
2020-04-12,332
2020-04-13,347
2020-04-14,398
2020-04-15,454
2020-04-16,504
2020-04-17,551
2020-04-18,574
2020-04-19,580
2020-04-20,636
2020-04-21,688
2020-04-22,734
2020-04-23,781
2020-04-24,843
2020-04-25,860
2020-04-26,869
2020-04-27,879
2020-04-28,930
2020-04-29,966
2020-04-30,1009
2020-05-01,1051
2020-05-02,1066
2020-05-03,1073
2020-05-04,1116
2020-05-05,1130
2020-05-06,1168
2020-05-07,1207
2020-05-08,1243
2020-05-09,1252
2020-05-10,1255
2020-05-11,1295
2020-05-12,1338
2020-05-13,1373
2020-05-14,1400
2020-05-15,1433
2020-05-16,1442
2020-05-17,1446
2020-05-18,1478
2020-05-19,1511
2020-05-20,1541
2020-05-21,1547
2020-05-22,1580
2020-05-23,1583
2020-05-24,1583
2020-05-25,1606
2020-05-26,1626
2020-05-27,1649
2020-05-28,1680
2020-05-29,1701
2020-05-30,1708
2020-05-31,1708
2020-06-01,1708
2020-06-02,1733
2020-06-03,1754
2020-06-04,1774
2020-06-05,1784
2020-06-06,1786
2020-06-07,1788
2020-06-08,1805
2020-06-09,1817
2020-06-10,1829
2020-06-11,1841
2020-06-12,1851
2020-06-13,1851
2020-06-14,1853
2020-06-15,1871
2020-06-16,1876
2020-06-17,1883
2020-06-18,1890
2020-06-19,1898
2020-06-20,1899
2020-06-21,1899
2020-06-22,1904
2020-06-23,1910
2020-06-24,1916
2020-06-25,1922
2020-06-26,1926
2020-06-27,1926
2020-06-28,1926
2020-06-29,1931
2020-06-30,1938
2020-07-01,1943
2020-07-02,1947
2020-07-03,1956
2020-07-04,1956
2020-07-05,1957
2020-07-06,1962
2020-07-07,1964
2020-07-08,1969
2020-07-09,1973
2020-07-10,1973
2020-07-11,1973
2020-07-12,1975
2020-07-13,1976
2020-07-14,1977
2020-07-15,1980
2020-07-16,1984
2020-07-17,1984
2020-07-18,1984
2020-07-19,1984
2020-07-20,1989
2020-07-21,1991
2020-07-22,1994
2020-07-23,1996
2020-07-24,2000
2020-07-25,2001
2020-07-26,2001
2020-07-27,2003
2020-07-28,2004
2020-07-29,2005
2020-07-30,2007
2020-07-31,2007
2020-08-01,2008
2020-08-02,2008
2020-08-03,2008
2020-08-04,2009
2020-08-05,2012
2020-08-06,2013
2020-08-07,2014
2020-08-08,2014
2020-08-09,2015
2020-08-10,2016
2020-08-11,2017
2020-08-12,2018
2020-08-13,2018
2020-08-14,2019
2020-08-15,2019
2020-08-16,2020
2020-08-17,2023
2020-08-18,2027
2020-08-19,2033
2020-08-20,2036
2020-08-21,2039
2020-08-22,2039
2020-08-23,2040
2020-08-24,2041
2020-08-25,2042
2020-08-26,2048
2020-08-27,2052
2020-08-28,2057
2020-08-29,2058
2020-08-30,2058
2020-08-31,2061
2020-09-01,2063
2020-09-02,2065
2020-09-03,2068
2020-09-04,2069
2020-09-05,2070
2020-09-06,2070
2020-09-07,2071
2020-09-08,2071
2020-09-09,2073
2020-09-10,2075
2020-09-11,2076
2020-09-12,2077
2020-09-13,2077
2020-09-14,2080
2020-09-15,2084
2020-09-16,2085
2020-09-17,2090
2020-09-18,2092
2020-09-19,2094
2020-09-20,2094
2020-09-21,2097
2020-09-22,2100
2020-09-23,2105
2020-09-24,2107
2020-09-25,2111
2020-09-26,2112
2020-09-27,2112
2020-09-28,2116
2020-09-29,2119
2020-09-30,2122
2020-10-01,2130
2020-10-02,2134
2020-10-03,2138
2020-10-04,2142
2020-10-05,2146
2020-10-06,2159
2020-10-07,2169
2020-10-08,2175
2020-10-09,2184
2020-10-10,2194
2020-10-11,2199
2020-10-12,2210
2020-10-13,2223
2020-10-14,2230
2020-10-15,2239
2020-10-16,2260
2020-10-17,2266
2020-10-18,2271
2020-10-19,2282
2020-10-20,2299
2020-10-21,2312
2020-10-22,2334
2020-10-23,2352
2020-10-24,2363
2020-10-25,2374
2020-10-26,2391
2020-10-27,2419
2020-10-28,2441
2020-10-29,2462
2020-10-30,2485
2020-10-31,2494
2020-11-01,2502
2020-11-02,2528
2020-11-03,2554
2020-11-04,2583
2020-11-05,2615
2020-11-06,2641
2020-11-07,2650
2020-11-08,2661
2020-11-09,2695
2020-11-10,2723
2020-11-11,2752
2020-11-12,2779
2020-11-13,2818
2020-11-14,2825
2020-11-15,2833
2020-11-16,2859
2020-11-17,2891
2020-11-18,2917
2020-11-19,2945
2020-11-20,2973
2020-11-21,2980
2020-11-22,2987
2020-11-23,3016
2020-11-24,3045
2020-11-25,3071
2020-11-26,3092
2020-11-27,3124
2020-11-28,3132
2020-11-29,3136
2020-11-30,3160
2020-12-01,3181
2020-12-02,3203
2020-12-03,3218
2020-12-04,3250
2020-12-05,3254
2020-12-06,3260
2020-12-07,3283
2020-12-08,3312
2020-12-09,3340
2020-12-10,3360
2020-12-11,3380
2020-12-12,3388
2020-12-13,3390
2020-12-14,3418
2020-12-15,3438
2020-12-16,3463
2020-12-17,3489
2020-12-18,3512
2020-12-19,3516
2020-12-20,3524
2020-12-21,3553
2020-12-22,3580
2020-12-23,3604
2020-12-24,3636
2020-12-25,3642
2020-12-26,3648
2020-12-27,3654
2020-12-28,3677
2020-12-29,3697
2020-12-30,3722
2020-12-31,3742
2021-01-01,3756
2021-01-02,3764
2021-01-03,3774
2021-01-04,3800
2021-01-05,3835
2021-01-06,3874
2021-01-07,3909
2021-01-08,3943
2021-01-09,3952
2021-01-10,3961
2021-01-11,3989
2021-01-12,4028
2021-01-13,4051
2021-01-14,4077
2021-01-15,4102
2021-01-16,4103
